DSMUID,MackConfig,SVID,WNsf,TOWsf,Section 0-index,Mack bits
STEP_0,1,9,1018,432061,1,3E1090095D150075516003E303001B1702E3C7E93E84C7AB273624001F99
STEP_0,1,10,1018,432061,0,FE825C097705004B40B00E9F090069736596207A9FB06D6AFE19199F0C3D
STEP_0,1,10,1018,432061,1,2CB0A009360300DF61A00C681B00F9229992B01D7DDBADCB1DF3175DB144
STEP_0,1,11,1018,432061,0,F83B1C087812007A211009B70C0054C93D108674E566559436A9EFE5423F
STEP_0,1,11,1018,432061,1,AD80B009050A006700400BBB05007E6C4FCBC469D405721F2C6BA1609DCD
STEP_0,1,12,1018,432061,0,691EFF03F51100AA3120019B0B00A9A5BFDF7AF1F92C7931AA75D555E2CD
STEP_0,1,12,1018,432061,1,2E00C0007B0D000E41800B1E130061280E05A4F20DF6525C381F255DAC3F
STEP_0,1,13,1018,432061,0,F4D48D0B3C0C009360E00E4F0100590B319C164D42AFF74BFB26F9536ACB
STEP_0,1,13,1018,432061,1,3280D0050511007911200E8B0700130EF84223B7B68455A84030FAEB2FC2
STEP_0,1,14,1018,432061,0,7346720D1001003E60F006E80D00DD62DF9969B9F8A3D6999D1DE4D48748
STEP_0,1,14,1018,432061,1,CFA0E007FC07001B619004661600EE8C5D9B5F11747AF6A303A5BB46DFE4
STEP_0,1,15,1018,432061,0,A2760A0D7415008F90E00B261000254A5C8925955AD3EEDD6B159A34AF0D
STEP_0,1,15,1018,432061,1,3340F008F708008810100F3607006E76AE07894BE6E0D78D929B2060C328
STEP_0,1,16,1018,432061,0,01D1A70FF8160013B0F006F00900E4FC4E256F2E30D6B3A8EDC1732DAA7A
STEP_0,1,16,1018,432061,1,1A91000F7E140026F1700B1E0400280A16F85EF1FAC0F029C7F8D75D66C3
STEP_0,1,17,1018,432061,0,86130201DF1B001390B002471800F4F09309D2AA500BB96EF56981F315EE
STEP_0,1,17,1018,432061,1,BE91100B2B1200BEB0D002360600D5079E75991F556BD1F12F55408BED2E
STEP_0,1,18,1018,432061,0,B408AF099F1B00CC30B0044B1100E822CB1B5407D1D3BC89D6ADA3EB04BE
STEP_0,1,18,1018,432061,1,C7512009021300B2A0D0063B020086BB22564BFCA71A01929E1FA3B6D8F4
STEP_0,1,19,1018,432061,0,A2F03200561900DCD0300D791400BB2419439BE0845DDE608CE32115D6F4
STEP_0,1,19,1018,432061,1,B2C130042A1200359010079A1B00ACB9F0371A7B4A099DC8586C941CCAA9
STEP_0,1,20,1018,432061,0,F47F470446190013113009FA150097EF33C68C6ADE33F1DA60EE90AEC3E2
STEP_0,1,20,1018,432061,1,28F140034C030042D010023D10001FC285B3C2358E32D42ABD5550E08D2B
STEP_0,1,21,1018,432061,0,EBD17E0D910F004D61600C3314002E8CC1423C7AA82C592F813EE96A4CE8
STEP_0,1,21,1018,432061,1,66A15007540900C1B02008D6190022DA26C9D475BD252D3E6CBB0F90B66C
STEP_0,1,22,1018,432061,0,C612BE07940F008651500875170006E795D5A833AA6F58CDD0E40E15701D
STEP_0,1,22,1018,432061,1,EA8160097A090062A0600BB91A007296D1FED5B216418D8E453821A48FDF
STEP_0,1,23,1018,432061,0,95AE3505ED1A00005070048D18003897BFC294CA6B75E1B7CB3BD95C3E3D
STEP_0,1,23,1018,432061,1,4761700CCC160027905005BD1000236B146CBE76405BB1879906D4478124
STEP_0,1,24,1018,432061,0,9A0E1506471A00C651100C5617005E07E2FE204D2795DFFD7582FFE6706A
STEP_0,1,24,1018,432061,1,7501800F880700D96050024F0C005F9FE32E4908E0C57177272CDB139927
STEP_0,1,25,1018,432061,0,C9321B06A50200B7413004A11400B8DEB5AAF4A135656CA04DAB4D22FDE0
STEP_0,1,25,1018,432061,1,8E919001E20E000B80800BAB0300199E41312C7C85EE4146852EE8E7BB4B
STEP_0,1,26,1018,432061,0,ACB1D202A505005F61700E9F18002B8224E86ED67C424373FAE898A569F0
STEP_0,1,26,1018,432061,1,4231A009480A00E2007002E604000F989EB10A17F1F771928BCF5A68EE6B
STEP_0,1,27,1018,432061,0,20AA250A6E0B0057E110042D120025DC4684BCA3BD565F2C5BE640DA712F
STEP_0,1,27,1018,432061,1,A4F1B001311800A440A003190D0009722ABCB0E2847CD1F376CF0244162F
STEP_0,1,1,1018,432091,0,C37B8507950E00876020041008006147774D1C32BCD78FD46AED4982DDD2
STEP_0,1,1,1018,432091,1,14F01004E90D0066713000C41400FD4A98EFC3F4601B137FFA6BDC2E3139
STEP_0,1,2,1018,432091,0,9C9540001C1900C40140062001003899F86C6937DEEDC2F94A387CB2888E
STEP_0,1,2,1018,432091,1,03502004AB03001141200EFE150056F8FB552B0B40C1080317548B6E4214
STEP_0,1,3,1018,432091,0,4A39FF07B404008BB020013914005EF032749495CDF98EA41B5CC2EEF57B
STEP_0,1,3,1018,432091,1,DEE0300F190A0084509007FE0B00B48DCFDCCB5D339525C5932FD7338D5F
STEP_0,1,4,1018,432091,0,B44633085109005FD0300E71050083542B92E444079E8C5CBEB6C382EA3D
STEP_0,1,4,1018,432091,1,1BA04008FA0B00F721A005E21B00C7F3D48C37550D60050FB594694F79F8
STEP_0,1,5,1018,432091,0,38674801D60A00ED304005B90600305D23DBD70FBE997C7056D394F6CCB1
STEP_0,1,5,1018,432091,1,889050089C09001F417009471800C5514CA988EEBECA761D41A7AF7C7A7E
STEP_0,1,6,1018,432091,0,D4DA1F05F31A00CA61800A9F0700BC9A27140EBB3DD093614C678F026F3D
STEP_0,1,6,1018,432091,1,7D7060060705000EA1600ACA11005A6A1251452E5D9F99019ED94B8A3478
STEP_0,1,7,1018,432091,0,F9EB470B1106007D80800FF418003D43CD87AB924829303B80066774A612
STEP_0,1,7,1018,432091,1,6EB0700A1E0E00F400D00BB40F00E0560FBE4F5743F28217A01A7E5DB470
STEP_0,1,8,1018,432091,0,2A40E60C8A0D00E34010017D07008C54468014AD79889D6A00107D5C3C71
STEP_0,1,8,1018,432091,1,20308005C20F0074119009310C00BB7B847AAF641A53CBB57E6DAF7C8A7B
STEP_0,1,9,1018,432091,0,35DF37087A0A00DFE10000090500D51441AEA88DAE37E4717FF7C97F517D
STEP_0,1,9,1018,432091,1,4B10900B6D15006700300C101600C6AC178FCDF75FEAF3D701F347280FC4
STEP_0,1,10,1018,432091,0,DBE91F091D05001EE0B009BA090005D64A9D0B2BBC93C1BF9191F65D0A54
STEP_0,1,10,1018,432091,1,2070A005E90300CC21A0070E1B002FFEA36C41DEAD701C2866EDF0F43274
STEP_0,1,11,1018,432091,0,3135DC0C551100FD01200E450A00B242701F105E41F759EE37E1FC87303C
STEP_0,1,11,1018,432091,1,6AE0B00E100C002CA0400095050033FAA28DB3AB81374A526BB0A77C17DE
STEP_0,1,12,1018,432091,0,730CB405251100F0E12009280B00D46EE35B71A932A8DAA2EE0F5F050B41
STEP_0,1,12,1018,432091,1,7930C00C5D0D00CDA1800DEE1300334E70500DD785D459E5CDF627A9DCE5
STEP_0,1,13,1018,432091,0,F19DB500B00C00B120E0088E01002B6C62A85499E6C16A1AA92CB15C4B1E
STEP_0,1,13,1018,432091,1,5350D0036D11006060700C4B1200ABB259C2D5EE9F75D291F2AC4E7B0405
STEP_0,1,14,1018,432091,0,17B73F064601005930F00B1E0D0018D67BCB57E661BFF4012FAA00D0F53E
STEP_0,1,14,1018,432091,1,BDD0E00EA20700B2C190021B16005C594A5F137F9DCA2D157441F526DBF8
STEP_0,1,15,1018,432091,0,28FBB808CA1600F760E00AAC10002C68F310B8BB8822A3D7360FB247CBF9
STEP_0,1,15,1018,432091,1,1090F00E3908005EC01001D70700BCB72DD8F36EA06AD799D91AC6ACC23C
STEP_0,1,16,1018,432091,0,8647D20B2316008C50F004740900DEBDB83220CF5289DC7D1477C431635B
STEP_0,1,16,1018,432091,1,8311000455140026B1700FAD0400E31AF02A5E86B9DB7C1FCC0F18929755
STEP_0,1,17,1018,432091,0,938B0A03491B00F230B0028E18002254D647065A93DEC516CEAF4D03DABA
STEP_0,1,17,1018,432091,1,44311004AF12005A80D002C50600C0051BDD5C73B55A6DE0B254DC2440CC
STEP_0,1,18,1018,432091,0,B0D0B104600C00B730B008431100A352F166DD2D2078647D2692B6CC5A02
STEP_0,1,18,1018,432091,1,9731200AD713008290D000000200DDB38D96FF5549E673A6F1CAAE156A49
STEP_0,1,19,1018,432091,0,32458307B41900A0903001831400F9EC058D554D6CF00DD9CA0C55022272
STEP_0,1,19,1018,432091,1,71C1300B4712005F00100A9E1B0057D76CFB55493BA374E768F552874817
STEP_0,1,20,1018,432091,0,0C609C0F391900456130018B15006F78E40BF6CB2BDC40945D820FA52C25
STEP_0,1,20,1018,432091,1,4EC14005610300AEE0100B5B10004049BF20272340E7DF706F33541123AB
STEP_0,1,21,1018,432091,0,E38D4D09040F007C11600C2A140086125E6D5C24DBA336D9CFB1A52A5F89
STEP_0,1,21,1018,432091,1,058150093F0900C46020091E1900B1B668778B8E4A9536F0BE9DD555CB6A
STEP_0,1,22,1018,432091,0,2D326401370F005551500892170007F8C7C433C8F8F8EDB17FC53356B7D0
STEP_0,1,22,1018,432091,1,5A51600D770900F6D0600A3D1A008E3FEA98832F831F64B1C6FA4ABD2F24
STEP_0,1,23,1018,432091,0,BD0D880DD91A0080707001591800DDD1AE53C74831062AE71A957D3E1277
STEP_0,1,23,1018,432091,1,B19170030C160041A0500E25100059E88F890E723C83718EBE55A08B419B
STEP_0,1,24,1018,432091,0,3984F303171A000F8110099B17002DDC1706A3B72C9AA5BA6675BDBEDDE6
STEP_0,1,24,1018,432091,1,3F01800E0C0700C7805004220C0066C4F955C4C2415E0A6C4C4FABD04C7A
STEP_0,1,25,1018,432091,0,61095601AA02005DC130029C14001E4933C134AF88468851B111CA3A4431
STEP_0,1,25,1018,432091,1,2B31900C1F0E0008F08003BB0300BC5C8B795FF9262496CBE43882B4B8A3
STEP_0,1,26,1018,432091,0,9E8541002B050017917003E218004B2C6E8B247DF91B76AD99D012ED3763
STEP_0,1,26,1018,432091,1,3651A005AF0A003BC07009CD0400A9805019A528584A646DD99C498138CF
STEP_0,1,27,1018,432091,0,E325CF05E60C001ED11003B71200DF7E557CF036D4ACD7E36C64DB4AC00D
STEP_0,1,27,1018,432091,1,9441B0064918004070A003050D007D7BA3490352FC7A60F447D1FD3BC90D
STEP_0,1,1,1018,432121,0,C317C3007E0E0059502008AB0800E89A10E3914617C3775D746136A6E495
STEP_0,1,1,1018,432121,1,3500100FEF0D002F61300474140080D7A40E2EEDE4AD9FFF5274F0BD5696
STEP_0,1,2,1018,432121,0,1E3CB20C6C190001A1400A2201002904C3D2B850E16B2767588B39A9FEB7
STEP_0,1,2,1018,432121,1,59802006530300B951200A5F1500F7BAB91959117DA55AC6774EDD759165
STEP_0,1,3,1018,432121,0,53434502910400A780200D8F1400BDC237F3B57AF9422F916467326B20FC
STEP_0,1,3,1018,432121,1,71B03009290A004D8090097B0B000F3EEAE6532F1C73557066E09F692EF4
STEP_0,1,4,1018,432121,0,26126C01DC0900F200300DFC0500519A18D68E1DFFF8B07F030B9DC95445
STEP_0,1,4,1018,432121,1,76104006CF0B00E771A005861B00517DD512DB83C5B359B18712C0DA2949
STEP_0,1,5,1018,432121,0,5662EE03A20A0073004001B10600C59A8C0D182DAB2B3D0DBFA203BC624F
STEP_0,1,5,1018,432121,1,8E805008AF09005681700D3A18001A2F7B1C2F8EEDC583FAAF78DD2508C1
STEP_0,1,6,1018,432121,0,B6194A00791A009B61800A070700F7D97E5CAB1BEBDA63D49A05F5CDEC36
STEP_0,1,6,1018,432121,1,95D060042F050044E1600E78110076193C7FA994EB74B7DD59A5D323B503
STEP_0,1,7,1018,432121,0,69514F0CA50600EFA0800BBC180058C28EF94AB04F33091DD2B13AA58280
STEP_0,1,7,1018,432121,1,D070700BF00E00F460D008D60F001B5B5AB878A255A9CAD99BBC2085738D
STEP_0,1,8,1018,432121,0,EA9B9301320D00C590100DE00700A6319BEA5CE76614AD42A31A0A67E0D1
STEP_0,1,8,1018,432121,1,20208002730F00FBC190092A0C00B9223B7B5516D2E24931B9AE69CACF16
STEP_0,1,9,1018,432121,0,1FFBC5023F0A00B341000FD90500C33DB624466F3EDA1A88B5B6AA974677
STEP_0,1,9,1018,432121,1,3830900627150028703000C216003959B3F2414EBBAD919B5F3683FF06C9
STEP_0,1,10,1018,432121,0,418DB60F2505002710B00C1209009EDD996FF1597D825B37C0D37852FA14
STEP_0,1,10,1018,432121,1,1810A007EE0300EA51A00BBB1B003E19FBF880113DB218F3F50FC22AA96F
STEP_0,1,11,1018,432121,0,0A12ED08091100F6812009380C00995DDB48733D9A02D5004387FAB0CE1B
STEP_0,1,11,1018,432121,1,CC60B0013D0A00DAA04003E10500D6A36093FD6214ED0C791A2472872CA1
STEP_0,1,12,1018,432121,0,181520071011004F6120000E0B00BAD79D91B6C09531A75C737D5B1050CF
STEP_0,1,12,1018,432121,1,6B70C00C720D0078F180042F1300E76F6C8A4F1A4131775CD3057021AA3C
STEP_0,1,13,1018,432121,0,499DE10D6B0C00CC80E0022901000BA03F8BBE9EFFA75849D68A41D406E8
STEP_0,1,13,1018,432121,1,14C0D00C4E11006CA0700D3D12005CCAE791BE2DC6B067A3ADE900B7445E
STEP_0,1,14,1018,432121,0,DF072500060100A5A0F007580D00558E833EC80E4B68ABDEF1C8BFAA1584
STEP_0,1,14,1018,432121,1,26A0E002980700E171900F6D16003C44358A52546ACD3178C0F2AECA420F
STEP_0,1,15,1018,432121,0,15B57F02D016005540E00EFF1000B2031812155EA10E3344AA54B9C8A3F8
STEP_0,1,15,1018,432121,1,0B30F00ACE080014F0100CC40700E396071424482EE3EC53F3A717EC4617
STEP_0,1,16,1018,432121,0,CEDDA4056916004A40F007F70900DE7FDC30D13FD1B27404A4CFD5454ABA
STEP_0,1,16,1018,432121,1,B2D100049614008A61700D1A0400181EDE97A49778CC34A6E2AE5B068BA1
STEP_0,1,17,1018,432121,0,FBB32C06FA1B00FF70B007D11800D1C552B25FACB5D40552A89FC336E63C
STEP_0,1,17,1018,432121,1,9BE1100140120086F0D0076F0600BC87D51B434674E5806F883F07FE4D58
STEP_0,1,18,1018,432121,0,D249A10BC50C0012C0B008B111009D0D4BA5A0EE5A3CDF469E220DBC4171
STEP_0,1,18,1018,432121,1,B7D1200AD3130004C0D00B050200FAF3ABFA23D45936CC7F599432C58BC1
STEP_0,1,19,1018,432121,0,C15196024C190077E0300C111400AFA467435F4E4FB706CBABC0DFD61735
STEP_0,1,19,1018,432121,1,4DD13009381200BD20100A741B00D9B434B4B3796CC17140E2C9EDE7D2EF
STEP_0,1,20,1018,432121,0,E2E44D096919006D11300AB3150076D37E3D73F5EFE2F6F402CAC2CD5F9D
STEP_0,1,20,1018,432121,1,83E14000CA030026101003FC1000D981ECC63A07EF0B3CE4F422B1A23966
STEP_0,1,21,1018,432121,0,53B37205C00F00AA916004A6140017EB38636C2B966D1D5B9C825C9F1672
STEP_0,1,21,1018,432121,1,02E1500BDE090044502006BF1900C08BFBB9A2480517A27075033D117430
STEP_0,1,22,1018,432121,0,5608A2073A0F0018F1500E671700379E266B633962496970577D940CD9BB
STEP_0,1,22,1018,432121,1,41E160051E0900DA206001641A0070D5F8C70049F850E5AC16C568080A16
STEP_0,1,23,1018,432121,0,9DBD2B0D4A1A00633070096F1800B55D9A7176A09A74FCD8FCF1E823907B
STEP_0,1,23,1018,432121,1,17417001A71600797050095D10007C92DC59D496AF03747BB4D1FEDD63F1
STEP_0,1,24,1018,432121,0,41987505981A008081100E2A1700AA7D00A5C605CD354AE71A136904BC7C
STEP_0,1,24,1018,432121,1,C611800C60070094505008F00C0051E06AE5CB99EF4DC258053627431D8B
STEP_0,1,25,1018,432121,0,4B58F4096102005691300A0C140085711826C8BC1E6246727A1BD329A12A
STEP_0,1,25,1018,432121,1,0AB1900BC30E00C2E080080003007C291E9C22663052E57528CD2A21276D
STEP_0,1,26,1018,432121,0,C337CD071805003581700B4D18005B70D7EDDA3C7847B8B2A7F7105B3635
STEP_0,1,26,1018,432121,1,62F1A005F80A002EE0700613040043332DB0B42B7567E5BB5B561F95AA6C
STEP_0,1,27,1018,432121,0,C43D71099B0C006F21100D57120077A3947486ED2FA604A057CE851A02F0
STEP_0,1,27,1018,432121,1,FFF1B006401800B3E0A00ECB0D003631A17F5B0ADC41B3EE93347834F490
STEP_0,1,1,1018,432151,0,7B0EE70E150E0057E0200C2D0800D7512955C30EDBBF15AF99A625685BAB
STEP_0,1,1,1018,432151,1,8560100B9E0D0017E13008521400A6398ED98303E13D34E9ED168E2AD5A2
STEP_0,1,2,1018,432151,0,8AEAEC02141900339140033801000070AAB0315E3AD164BD1EBC22D512FC
STEP_0,1,2,1018,432151,1,3880200C3B0300A2B12007E61500EDE09DC7D333FA10D4B3A18538AC88E9
STEP_0,1,3,1018,432151,0,A0AA130DEA04002E902000511400E57BFDA1516CE8F3FE41F0AE3018C763
STEP_0,1,3,1018,432151,1,69A03008F10A00EC80900DED0B0073A50D3437F8B4A4B56EE428DD35ECB6
STEP_0,1,4,1018,432151,0,D7AA6E0307090036D03001220500A37365084D091126EB492EFA9B4700DB
STEP_0,1,4,1018,432151,1,F8F0400D3F0B003BA1A00F621B005C2C32F3877CC360487C77286C1CB908
STEP_0,1,5,1018,432151,0,FBDA28057D0A00418040065B0600046308297E8BF6791B295DA42C59E145
STEP_0,1,5,1018,432151,1,3300500F2F09002031700FC01800AB6C80AB25992CC479B548F8373A321F
STEP_0,1,6,1018,432151,0,F331FE05111A00424180033A0700CF4C368BD5893B19B9506546CD67A6B2
STEP_0,1,6,1018,432151,1,45D06006CD05007131600013110019F89F58BC9109446D239E4D35F77516
STEP_0,1,7,1018,432151,0,9A1B3204BF060023508009E01800B853CAF53D522F098F37944CDFF4F6D1
STEP_0,1,7,1018,432151,1,8CE07001B80E001E40D00FEA0F0069B33897BEB6EFC899EA153D31D4F647
STEP_0,1,8,1018,432151,0,2D07EB068E0D0067101007EC0700494096267E8A938119A60FD6F6F40F79
STEP_0,1,8,1018,432151,1,2780800E3B0F0041619000D10C0057F942587D4BFBDA2A3D196CFE0ADD96
STEP_0,1,9,1018,432151,0,E6A1470D620A001DF1000EFB0500CF2EC1A17906D9B17C8EC5F1CF1E7099
STEP_0,1,9,1018,432151,1,8C1090097F1500EBD03005FB1600C6CA00DD64FDB1EF0E101496131BEE54
STEP_0,1,10,1018,432151,0,44343209F00500CBA0B0016109005F9C28A388E60BC5FBB851A6D65FF640
STEP_0,1,10,1018,432151,1,3BC0A00B0C0300D041A0045B1B001637292A231B63C3BD7D993E7D4A1518
STEP_0,1,11,1018,432151,0,61DA100DC011004451200F560C0031073DBEF8F22DBE9D0399412347D9B1
STEP_0,1,11,1018,432151,1,5CA0B007CB0A005CF0400517050070203B04946570982F522C5C9B690327
STEP_0,1,12,1018,432151,0,636B3601A611002CB120073F0B0070BE18475201C7D6FAA5E1BE19236CF4
STEP_0,1,12,1018,432151,1,96B0C001E40D001B11800BD01300C290340E2A6BAA142F1ABE4DCCA45BD3
STEP_0,1,13,1018,432151,0,23B34B08690C00A6A0E001050100B8E6FE8C43A3D732CF4EF41FA5573EC2
STEP_0,1,13,1018,432151,1,2490D00D1D110022207003B51200D164B03BCD3BD0206EE2EDB6B8F9FE45
STEP_0,1,14,1018,432151,0,A1F89E0D0A01006720F0097D0D0073BB0D08972C99DD3EF395DCD55BB1CD
STEP_0,1,14,1018,432151,1,A1E0E005590700D8A190026416004A29134182EF2423DFA8869DBF7DDEBC
STEP_0,1,15,1018,432151,0,AD37E006B516004A00E001001000F29E02589857D4FAFBDF9737BEB060BF
STEP_0,1,15,1018,432151,1,69D0F00ED8080024A010011107008683F96CCAE1E99F55C1E11F29A919DA
STEP_0,1,16,1018,432151,0,9476200A3016000780F0098E090082516222286CBA933308C532D4883608
STEP_0,1,16,1018,432151,1,5661000ECD14009881700FB3040022E63D0C1A5696D9D8FB87D1F3B9CA78
STEP_0,1,17,1018,432151,0,711D3506481B003920B00B461800BDE602D1B8559B1CBDB83124FF69AE87
STEP_0,1,17,1018,432151,1,5F811006A412002730D00CA906007140AD82FB9E961CAF20FBD2BE962FF3
STEP_0,1,18,1018,432151,0,8EACD50EA70C005620B00CB011006541431084D13F496D2D4DA96E72076B
STEP_0,1,18,1018,432151,1,9E512006B8130097F0D00A0102002BB574D7A4E3F24EE5AA1B52B5577685
STEP_0,1,19,1018,432151,0,6C574F0A791900E8603003211400D21EC8B7363DAA3EC97D8CAEB06D7EE6
STEP_0,1,19,1018,432151,1,C0E1300EAB1200F19010033E1B002CCD948ADC3C147FE3F2E0443DD027FA
STEP_0,1,20,1018,432151,0,AC0EEE07A3190062813003291500370D9DBA4462C19A76B0D046897E8232
STEP_0,1,20,1018,432151,1,D62140016D03004B7010007810000084672B5425DBE676B918A8FC3DECD7
STEP_0,1,21,1018,432151,0,8E4F7B0EB20F0059E16001311400E0C29F8BFEEC27CCC39DB0E9995F711E
STEP_0,1,21,1018,432151,1,BDE1500BCE09009290200F1119003E8B2CBFDDFDA08EC092C276911AC0D9
STEP_0,1,22,1018,432151,0,51D5D10D060F0016015003A817006C1A366C5C1019ECEE390A1207EDCC87
STEP_0,1,22,1018,432151,1,8E61600F4A09002570600A6E1A00201DF247935E3A6B9451928B52DFA416
STEP_0,1,23,1018,432151,0,33EB3A04871A004CB07006D11800FF217087CD3C771E56D8EA618F764351
STEP_0,1,23,1018,432151,1,5E2170036316003890500AD4100064F2D177384316359B55493A6F063D88
STEP_0,1,24,1018,432151,0,5264B9045E1A00BE01100F681700D5D968389003FA302E7E447E48B815AB
STEP_0,1,24,1018,432151,1,E0918003BD070087C05006A20C0037E6CB9EA414E03B7A863D06654CC91B
STEP_0,1,25,1018,432151,0,B06CF30045020082313003EC14005718094AEA1B6D670F414DC89BE586C0
STEP_0,1,25,1018,432151,1,6CC190049C0E00F1308002520300E38D5CB79384531D63F6C8B6905FFD9F
STEP_0,1,26,1018,432151,0,C37D90027505002B817007951800A0955BA32525C7BAD7D69257637DDBE1
STEP_0,1,26,1018,432151,1,6B31A00E0A0A00CDC0700B220400FEA85CE2F21C78BDC73598DA7EE6D86C
STEP_0,1,27,1018,432151,0,B2AFFC0E8C0C00B0911002F5120025452EDA5389900550AA00DD298B30D1
STEP_0,1,27,1018,432151,1,68B1B0012B180002B0A001B20D0007C5B0EC5114BA85F3DF09700DA5284A
STEP_0,1,1,1018,432181,0,67788405820E008D40200F8C08005995F6C14B02F70B581A9571BE45F53B
STEP_0,1,1,1018,432181,1,1B90100A1C0D009BA1300A6D14005902C1F9435E09A999C450915739F905
STEP_0,1,2,1018,432181,0,D8FA68039919003B01400E0A01002962539917DF3893C16C04DDE20E50DF
STEP_0,1,2,1018,432181,1,1B3020042C03001C812009DF1500BEDC8E31D72C7002EC5C49E45E5C293C
STEP_0,1,3,1018,432181,0,2C4DD9024004009AD02002BE14007CA32B86833DEDC648F10E8C5688FF21
STEP_0,1,3,1018,432181,1,AA0030031E0A000C70900BFA0B00591857D0ED154ACEC43289F111F48CAC
STEP_0,1,4,1018,432181,0,5D46C904640900C88030053B0500811CCACFBA4972F67C8F0E9A2BE8D655
STEP_0,1,4,1018,432181,1,77B0400B5B0B002541A00A511B00CAB1D0105D5FEDFD397F28A0D78B3164
STEP_0,1,5,1018,432181,0,098CAD0B280A005E80400FB20600DC6100BD276ABF00AC820E93AB4490EC
STEP_0,1,5,1018,432181,1,BB2050004909005E41700E6D1800AEDE8A57F2A80D9B5F5ED8B435975485
STEP_0,1,6,1018,432181,0,D4ED2507B71A0052618005730700483D33152B39B9A45AFA0280F0E74334
STEP_0,1,6,1018,432181,1,4030600DF005001CE160037E11008CD6982BF9B5BFEC844FB5422AC969AF
STEP_0,1,7,1018,432181,0,C121220CB40600A9B080092118007F0538FF6698C1D2BB374A8F9B540799
STEP_0,1,7,1018,432181,1,A650700E430E007E60D00A280F0096A5AE98B44E7835F21C94A8B1FD4036
STEP_0,1,8,1018,432181,0,4C865A017B0D00CE3010055C0700B3B76E54B8881CFB19847D8304F726AF
STEP_0,1,8,1018,432181,1,F4108009330F00BBB19006700C002EBC639C355CED57D23D2109061CB036
STEP_0,1,9,1018,432181,0,1A08D401D60A00E0E1000E0A050055E071B755EA9190D5FBAC2760E764AC
STEP_0,1,9,1018,432181,1,8690900B27150025803003A61600AD88B29464C3A41016E4B965BAEC06FD
STEP_0,1,10,1018,432181,0,D3300F0DD805009D90B00D9409005250223051440D8188E3B7085CF0C4C4
STEP_0,1,10,1018,432181,1,7C50A009040300A031A000BB1B007703E3C355682407EA8412B60D9F5546
STEP_0,1,11,1018,432181,0,2F4C9E0E6D11000C6120018B0A00ED77CC2132FF484DE8F34BB42FEF43A6
STEP_0,1,11,1018,432181,1,8360B005C70C006DE0400B9E0500C29713B7E97E593116687DE3CAA44C64
STEP_0,1,12,1018,432181,0,8344B909A51100BD612000910B0022B1173802BA5C0FD1EE1FF8F8A23C78
STEP_0,1,12,1018,432181,1,92A0C00ABC0D00765180065C13004A4A0DCCB91BF67D34F5FF5E7ABD5CB4
STEP_0,1,13,1018,432181,0,B87B080CD30C00F2C0E0005F010081BC55CD82B390215F6FB920B68A1646
STEP_0,1,13,1018,432181,1,B940D004B511008A707005DE1200C02B3774D119137A10D1B01F1CDD0AF5
STEP_0,1,14,1018,432181,0,0319980F0B010050B0F007AF0D00CEA2829A706AA777531BC84692037EDA
STEP_0,1,14,1018,432181,1,ED90E007AC0700DFD1900AA916003F3DE37699C5EFD31E87690AE0A2FA93
STEP_0,1,15,1018,432181,0,77D6CE095716009980E0094E10009D593CC679C161CA7DD578844289CD90
STEP_0,1,15,1018,432181,1,92F0F005F5080087301005A507000AB14A5E1CB5172EED6F2ECB9C0CC9F9
