Date,Time,GNSS,SVID,WN,TOW,NavMessage
01/03/2019,00:08,0,1,1018,432505,05320000000000000007F4D32F2A80AAAAB00434E923EAAAAA7BAF16CA40
01/03/2019,00:08,0,1,1018,432507,0095555555555555555555554FE980A65ECCE43BB5A4AAAAAA57A4CDCA40
01/03/2019,00:08,0,1,1018,432509,0095555555555555555555554FE980A65F5B3EAD364F6AAAAA407625CA40
01/03/2019,00:08,0,1,1018,432511,02140082D65809F49F4A000000000080006118BD97016AAAAA55A2210A40
01/03/2019,00:08,0,1,1018,432513,041401000000007080000000000000800044BD80802BAAAAAA4126A6CA40
01/03/2019,00:08,0,1,1018,432515,06000000000000001278FAF8424D00B306A6F0200203AAAAAA46A4EC8A40
01/03/2019,00:08,0,1,1018,432517,090AD05BCF0000000012000000000080000703800B0CEAAAAA7B08C9CA40
01/03/2019,00:08,0,1,1018,432519,0A057610010CF40000000000000000878E87E7978DFB2AAAAA4CC77E8A40
01/03/2019,00:08,0,1,1018,432521,0C02040810204081020408000000008000BC8C54DDF3AAAAAA5797490A40
01/03/2019,00:08,0,1,1018,432523,0E00000000000000000000000000008000342855CAB8AAAAAA6B69C74A40
01/03/2019,00:08,0,1,1018,432525,0B860204081020408102040810204080815E445677582AAAAA5D0A778A40
01/03/2019,00:08,0,1,1018,432527,0D0000013FA6997E000000000000008000298402CAC4EAAAAA5C66B18A40
01/03/2019,00:08,0,1,1018,432529,0F00000000000000000000000006809991594037B4342AAAAA40D3468A40
01/03/2019,00:08,0,1,1018,432531,01141C207BCF242700000000AA0480B4A4A983D0C5002AAAAA77C4F18A40
01/03/2019,00:08,0,1,1018,432533,03140000000000000000000000000080067281C8CC08EAAAAA7C7C494A40
01/03/2019,00:08,0,1,1018,432535,05320000000000000007F4D332EA80AAAAB6F075C92AAAAAAA70ACD0CA40
01/03/2019,00:08,0,1,1018,432537,0095555555555555555555554FE980A66640D0A0DA436AAAAA72FC2E8A40
01/03/2019,00:08,0,1,1018,432539,0095555555555555555555554FE980A666C4FED1DDA4AAAAAA57D6924A40
01/03/2019,00:09,0,1,1018,432541,02140082D65809F49F4A000000000080006131AC6D016AAAAA65129F0A40
01/03/2019,00:09,0,1,1018,432543,041401000000007080000000000000800044F84080132AAAAA421BD2CA40
01/03/2019,00:09,0,1,1018,432545,06000000000000001278FAF8424D00B34288242002BDAAAAAA6F28E70A40
01/03/2019,00:09,0,1,1018,432547,070AD0280000000000002BB0800A40A7A562C38007886AAAAA4B6D81CA40
01/03/2019,00:09,0,1,1018,432549,080000000001600000000000015D8084001E0C391476EAAAAA4269AF8A40
01/03/2019,00:09,0,1,1018,432551,0C020408102040810204080000000080009573FBCE086AAAAA56B7B34A40
01/03/2019,00:09,0,1,1018,432553,0E000000000000000000000000000080000976ECA198EAAAAA421CACCA40
01/03/2019,00:09,0,1,1018,432555,0BA402040810204081020408102040808154D396D9FC2AAAAA66007C0A40
01/03/2019,00:09,0,1,1018,432557,0D0000043FA6999C00000000000000800030C4035DC4EAAAAA5F7E8FCA40
01/03/2019,00:09,0,1,1018,432559,0F000000000000000000000000068099AF68001A90342AAAAA52846D4A40
01/03/2019,00:09,0,1,1018,432561,01141C207BCF242700000000AA0480B4A4AAC3AC85002AAAAA5F694C8A40
01/03/2019,00:09,0,1,1018,432563,031400000000000000000000000000800676DEE972926AAAAA4B62098A40
01/03/2019,00:09,0,1,1018,432565,05320000000000000007F4D336AA80AAAABCD586CF882AAAAA79D062CA40
01/03/2019,00:09,0,1,1018,432567,0095555555555555555555554FE980A66DF2061D359C6AAAAA7A620A8A40
01/03/2019,00:09,0,1,1018,432569,0095555555555555555555554FE980A66E5678D2DB752AAAAA6151B04A40
01/03/2019,00:09,0,1,1018,432571,02140082D65809F49F4A0000000000800061393BA8816AAAAA699F340A40
01/03/2019,00:09,0,1,1018,432573,04140100000000708000000000000080004521C0803CEAAAAA4368220A40
01/03/2019,00:09,0,1,1018,432575,06000000000000001278FAF8424D00B37EA4B02003E16AAAAA574CCECA40
01/03/2019,00:09,0,1,1018,432577,090AD0C67A0000000018000000000080003643800FBA6AAAAA7CAE238A40
01/03/2019,00:09,0,1,1018,432579,0A05761001CCF40000000000000000878EA2A1C96EB3AAAAAA5B80808A40
01/03/2019,00:09,0,1,1018,432581,0C020408102040810204080000000080008467B9DB2AEAAAAA61E9960A40
01/03/2019,00:09,0,1,1018,432583,0E000000000000000000000000000080001963848F86AAAAAA48A0D3CA40
01/03/2019,00:09,0,1,1018,432585,0BC20204081020408102040810204080814CCC903A342AAAAA58F9504A40
01/03/2019,00:09,0,1,1018,432587,0D0000063FA699BA000000000000008000140400BFC4EAAAAA53A05F4A40
01/03/2019,00:09,0,1,1018,432589,0F000000000000000000000000068099CD7D00046C342AAAAA6013240A40
01/03/2019,00:09,0,1,1018,432591,01141C207BCF242700000000AA0480B4A48D83B3C5002AAAAA40C22CCA40
01/03/2019,00:09,0,1,1018,432593,031400000000000000000000000000800649B95ACFFBEAAAAA49AAD68A40
01/03/2019,00:09,0,1,1018,432595,05320000000000000007F4D33A6A80AAAA81B93679D52AAAAA5C503D0A40
01/03/2019,00:09,0,1,1018,432597,0095555555555555555555554FE980A6756F50A6E7F82AAAAA7F41B0CA40
01/03/2019,00:09,0,1,1018,432599,0095555555555555555555554FE980A675EB6EA57FC76AAAAA5075E08A40
01/03/2019,00:10,0,1,1018,432601,02144082D65809F49F4A0000000000800061165D16016AAAAA7A7DE3CA40
01/03/2019,00:10,0,1,1018,432603,0414410000000070A8000000000000800045668080276AAAAA7AA176CA40
01/03/2019,00:10,0,1,1018,432605,06000000000000001278FAF8424D00B3BABC382002632AAAAA7CF5E6CA40
01/03/2019,00:10,0,1,1018,432607,071AD1340000000000002BB080008098256EC380284AAAAAAA6F88FF8A40
01/03/2019,00:10,0,1,1018,432609,081000000001C00000000000015D8084001E0D481AF0AAAAAA47D48D0A40
01/03/2019,00:10,0,1,1018,432611,0C02040810204081020408000000008000B683EC5290EAAAAA4E3E688A40
01/03/2019,00:10,0,1,1018,432613,0E0000000000000000000000000000800024CE82D5AD2AAAAA45C937CA40
01/03/2019,00:10,0,1,1018,432615,0BE002040810204081020408102040808144005461942AAAAA4A86AECA40
01/03/2019,00:10,0,1,1018,432617,0D0000073FA699D80000000000000080000044020184EAAAAA4CCA04CA40
01/03/2019,00:10,0,1,1018,432619,0F000000000000000000000000068099EB5C400B2C342AAAAA78DE8F4A40
01/03/2019,00:10,0,1,1018,432621,01145C2A7ED6FFFB00000000AA0480B4A4A380C705002AAAAA5EBF7B0A40
01/03/2019,00:10,0,1,1018,432623,03144000000000000000000000000080066C5FD823792AAAAA4AD6BB8A40
01/03/2019,00:10,0,1,1018,432625,05320000000000000007F4D33E2A80AAAA90DDFFD5726AAAAA5FC9BE0A40
01/03/2019,00:10,0,1,1018,432627,0095555555555555555555554FE980A67CD297CEA34BAAAAAA6353A88A40
01/03/2019,00:10,0,1,1018,432629,0095555555555555555555554FE980A67D55C48EF1A3EAAAAA638032CA40
01/03/2019,00:10,0,1,1018,432631,02144082D65809F49F4A000000000080006101A7E0C3AAAAAA53F2470A40
01/03/2019,00:10,0,1,1018,432633,0414410000000070A80000000000008000458B408017AAAAAA4C359B4A40
01/03/2019,00:10,0,1,1018,432635,06000000000000001278FAF8424D00B3F6A4D0202512EAAAAA41BEFC8A40
01/03/2019,00:10,0,1,1018,432637,091AD12982000000001E000000000080002103825B756AAAAA79BA8A0A40
01/03/2019,00:10,0,1,1018,432639,0A1576100093040000000000000000878EBFE39A3CBCAAAAAA6E68BACA40
01/03/2019,00:10,0,1,1018,432641,0C22448912244891224488000000008000A5CBC465FC2AAAAA7426824A40
01/03/2019,00:10,0,1,1018,432643,0E0000000000000000000000000000800004C0CCAF67EAAAAA57F4940A40
01/03/2019,00:10,0,1,1018,432645,0BFE2244891224489122448912244088916824F7F93C2AAAAA7E2BBF4A40
01/03/2019,00:10,0,1,1018,432647,0D0000053FA699F6000000000000008000240424AD04EAAAAA69A7884A40
01/03/2019,00:10,0,1,1018,432649,0F00000000000000000000000006809A097D0271CC342AAAAA414557CA40
01/03/2019,00:10,0,1,1018,432651,01145C2A7ED6FFFB00000000AA0480B4A4B0A61EC5026AAAAA7E925F0A40
01/03/2019,00:10,0,1,1018,432653,0314400000000000000000000000008006408F376821EAAAAA6397D38A40
01/03/2019,00:10,0,1,1018,432655,05320000000000000007F4D341EA80AAAAA1076153EAAAAAAA7E8E17CA40
01/03/2019,00:10,0,1,1018,432657,0095555555555555555555554FE980A6845D2C75DBE7EAAAAA6ACE2F8A40
01/03/2019,00:10,0,1,1018,432659,0095555555555555555555554FE980A684EB993079306AAAAA722E18CA40
01/03/2019,00:11,0,1,1018,432661,02144082D65809F49F4A00000000008000613B6876472AAAAA45CC9F8A40
01/03/2019,00:11,0,1,1018,432663,0414410000000070A8000000000000800045EE008240AAAAAA69D06D0A40
01/03/2019,00:11,0,1,1018,432665,06000000000000001278FAF8424D00B432A82420071B6AAAAA7EC7A5CA40
01/03/2019,00:11,0,1,1018,432667,071AD1400000000000002BB0800680982556838064622AAAAA4FB543CA40
01/03/2019,00:11,0,1,1018,432669,08100000000220000000000002B2C09800349FE7A2B52AAAAA7C4446CA40
01/03/2019,00:11,0,1,1018,432671,0C224489122448912244880000000080008BB60C3561EAAAAA6A776B8A40
01/03/2019,00:11,0,1,1018,432673,0E000000000000000000000000000080002BEFAB1AA12AAAAA4C584B8A40
01/03/2019,00:11,0,1,1018,432675,0B1C22448912244891224489122440889167BE6916842AAAAA4E23D90A40
01/03/2019,00:11,0,1,1018,432677,0D0000033FA69A140000000000000080003D8406FC04EAAAAA6BE135CA40
01/03/2019,00:11,0,1,1018,432679,0F00000000000000000000000006809A274A8062A0342AAAAA66DDAE4A40
01/03/2019,00:11,0,1,1018,432681,01145C2A7ED6FFFB00000000AA0480B4A4B7848AC5006AAAAA6D44200A40
01/03/2019,00:11,0,1,1018,432683,0314400000000000000000000000008006640A1B5C6BEAAAAA5E7C178A40
01/03/2019,00:11,0,1,1018,432685,05320000000000000007F4D345AA80AAAA85C53A536FAAAAAA7505D2CA40
01/03/2019,00:11,0,1,1018,432687,0095555555555555555555554FE980A68BE4DA72CE34EAAAAA58A6C24A40
01/03/2019,00:11,0,1,1018,432689,0095555555555555555555554FE980A68C436E6481792AAAAA7F063A0A40
01/03/2019,00:11,0,1,1018,432691,02144082D65809F49F4A000000000080006111943F05AAAAAA5A46BF4A40
01/03/2019,00:11,0,1,1018,432693,0414410000000070A80000000000008000442E40804CAAAAAA6FF9638A40
01/03/2019,00:11,0,1,1018,432695,06000000000000001278FAF8424D00B46E8804200490AAAAAA7939D64A40
01/03/2019,00:11,0,1,1018,432697,091AD1942C0000000024000000000080000803804DABAAAAAA7FDE4E0A40
01/03/2019,00:11,0,1,1018,432699,0A1ACB600168580000000000000000878E90515993762AAAAA51F5394A40
01/03/2019,00:11,0,1,1018,432701,0C2244891224489122448800000000800082372A94D8EAAAAA7438A0CA40
01/03/2019,00:11,0,1,1018,432703,0E0000000000000000000000000000800000E21D856BEAAAAA69825BCA40
01/03/2019,00:11,0,1,1018,432705,0B3A2244891224489122448912244088917E84EA78D02AAAAA52227C4A40
01/03/2019,00:11,0,1,1018,432707,0D0000003FA69A320000000000000080001804074944EAAAAA450DCA8A40
01/03/2019,00:11,0,1,1018,432709,0F00000000000000000000000006809A457EC06414342AAAAA6A7D2ACA40
01/03/2019,00:11,0,1,1018,432711,01145C2A7ED6FFFB00000000AA0480B4A4B2868CC5006AAAAA42872E8A40
01/03/2019,00:11,0,1,1018,432713,03144000000000000000000000000080064D0DD0AEC0AAAAAA70FCB40A40
01/03/2019,00:11,0,1,1018,432715,05320000000000000007F4D3496A80AAAA95AD20EF7F2AAAAA49193F4A40
01/03/2019,00:11,0,1,1018,432717,0095555555555555555555554FE980A69366222951A42AAAAA4160994A40
01/03/2019,00:11,0,1,1018,432719,0095555555555555555555554FE980A693DD46E0EDE12AAAAA6AAD29CA40
01/03/2019,00:12,0,1,1018,432721,02144082D65809F49F4A00000000008000613156D506EAAAAA5DC693CA40
01/03/2019,00:12,0,1,1018,432723,0414410000000070A8000000000000800044484080612AAAAA5C347D8A40
01/03/2019,00:12,0,1,1018,432725,06000000000000001278FAF8424D00B4AA998C2006482AAAAA6A0716CA40
01/03/2019,00:12,0,1,1018,432727,071AD14C000000000000565B000D4082C54E03806B82AAAAAA42C0C48A40
01/03/2019,00:12,0,1,1018,432729,08100000000280000000000002B2C098002CD87803A26AAAAA4EB6BB4A40
01/03/2019,00:12,0,1,1018,432731,0C224489122448912244880000000080008B2BB715952AAAAA4F6DC40A40
01/03/2019,00:12,0,1,1018,432733,0E000000000000000000000000000080000C86A549786AAAAA77A0624A40
01/03/2019,00:12,0,1,1018,432735,0B58224489122448912244891224408891716D23BE502AAAAA452B8E8A40
01/03/2019,00:12,0,1,1018,432737,0D0000003FA69A500000000000000080001284069F04EAAAAA56F9388A40
01/03/2019,00:12,0,1,1018,432739,0F00000000000000000000000006809A635F406B88342AAAAA76F9388A40
01/03/2019,00:12,0,1,1018,432741,01145C2A7ED6FFFB00000000AA0480B4A4AA47CF85006AAAAA5E47FA4A40
01/03/2019,00:12,0,1,1018,432743,031440000000000000000000000000800648BC384B5E6AAAAA67D2258A40
01/03/2019,00:12,0,1,1018,432745,05320000000000000007F4D34D2A80AAAAB02DB2B4C1EAAAAA5AC6C68A40
01/03/2019,00:12,0,1,1018,432747,0095555555555555555555554FE980A69ACCEB1AC4BA2AAAAA453B8F0A40
01/03/2019,00:12,0,1,1018,432749,0095555555555555555555554FE980A69B5B0835764EAAAAAA6415D00A40
01/03/2019,00:12,0,1,1018,432751,02144082D65809F49F4A00000000008000613939AF45AAAAAA4C7A7E8A40
01/03/2019,00:12,0,1,1018,432753,0414410000000070A8000000000000800044AC008050EAAAAA41A32DCA40
01/03/2019,00:12,0,1,1018,432755,06000000000000001278FAF8424D00B4E6A6EC2006DFEAAAAA6DF148CA40
01/03/2019,00:12,0,1,1018,432757,091AD1F42C000000002A000000000080000703804B4B6AAAAA463AC00A40
01/03/2019,00:12,0,1,1018,432759,0A1ACB600028580000000000000000878E87EC5396ED2AAAAA7129B7CA40
01/03/2019,00:12,0,1,1018,432761,0C22448912244891224488000000008000BCB29C3252AAAAAA6C59E80A40
01/03/2019,00:12,0,1,1018,432763,0E00000000000000000000000000008000341C00F66DEAAAAA48ABC8CA40
01/03/2019,00:12,0,1,1018,432765,0B762244891224489122448912244088915E4E618FCC2AAAAA7F89778A40
01/03/2019,00:12,0,1,1018,432767,0D0000073FA69A6E000000000000008000298407B4C4EAAAAA4A89898A40
01/03/2019,00:12,0,1,1018,432769,0F00000000000000000000000006809A81594058AC342AAAAA5419178A40
01/03/2019,00:12,0,1,1018,432771,01145C2A7ED6FFFB00000000AA0480B4A4A987ED05006AAAAA53B45A4A40
01/03/2019,00:12,0,1,1018,432773,031440000000000000000000000000800672A0936E7AAAAAAA6DC0184A40
01/03/2019,00:12,0,1,1018,432775,05320000000000000007F4D350EA80AAAAB6C64D613E6AAAAA77BDF54A40
01/03/2019,00:12,0,1,1018,432777,0095555555555555555555554FE980A6A240F705F7642AAAAA495BB44A40
01/03/2019,00:12,0,1,1018,432779,0095555555555555555555554FE980A6A2C4CB1579B1EAAAAA5DE5098A40
01/03/2019,00:13,0,1,1018,432781,02144082D65809F49F4A000000000080006129D3E1C6AAAAAA63BE5D8A40
01/03/2019,00:13,0,1,1018,432783,0414410000000070A8000000000000800044DEC080766AAAAA56980DCA40
01/03/2019,00:13,0,1,1018,432785,06000000000000001278FAF8424D00B522880C200648AAAAAA7B01028A40
01/03/2019,00:13,0,1,1018,432787,071AD158000000000000565B00034082C562C3804D67AAAAAA5954424A40
01/03/2019,00:13,0,1,1018,432789,081000000002E0000000000002B2C098001E1A8D3EA86AAAAA4255694A40
01/03/2019,00:13,0,1,1018,432791,0C2244891224489122448800000000800095530266C26AAAAA4003498A40
01/03/2019,00:13,0,1,1018,432793,0E000000000000000000000000000080000951A699DF6AAAAA5A4788CA40
01/03/2019,00:13,0,1,1018,432795,0B9422448912244891224489122440889154E2B42F482AAAAA6389BACA40
01/03/2019,00:13,0,1,1018,432797,0D0000013FA69A8C00000000000000800030C40490C4EAAAAA5D963D0A40
01/03/2019,00:13,0,1,1018,432799,0F00000000000000000000000006809A9F680076A4342AAAAA6007ADCA40
01/03/2019,00:13,0,1,1018,432801,01145C2A7ED6FFFB00000000AA0480B4A4AAC6A1C5006AAAAA5F36DC8A40
01/03/2019,00:13,0,1,1018,432803,031440000000000000000000000000800676F4277E78EAAAAA5B0EB74A40
01/03/2019,00:13,0,1,1018,432805,05320000000000000007F4D354AA80AAAABCC336B988EAAAAA7D44FD0A40
01/03/2019,00:13,0,1,1018,432807,0095555555555555555555554FE980A6A9F20194D7C46AAAAA5C27C34A40
01/03/2019,00:13,0,1,1018,432809,0095555555555555555555554FE980A6AA56547E27822AAAAA57A02F4A40
01/03/2019,00:13,0,1,1018,432811,02144082D65809F49F4A000000000080006125C842C6EAAAAA7205E78A40
01/03/2019,00:13,0,1,1018,432813,0414410000000070A800000000000080004525808079EAAAAA6AA2114A40
01/03/2019,00:13,0,1,1018,432815,06000000000000001278FAF8424D00B55EA4A420046BAAAAAA69E0B28A40
01/03/2019,00:13,0,1,1018,432817,091AD1542C00000000300000000000800036438067CC2AAAAA78E3A98A40
01/03/2019,00:13,0,1,1018,432819,0A1ACB6000E8580000000000000000878EA28FEFCE39AAAAAA57301A4A40
01/03/2019,00:13,0,1,1018,432821,0C224489122448912244880000000080008466AB6576EAAAAA7FB2338A40
01/03/2019,00:13,0,1,1018,432823,0E0000000000000000000000000000800019771BFFD42AAAAA42BC7A0A40
01/03/2019,00:13,0,1,1018,432825,0BB22244891224489122448912244088914CDE316C842AAAAA6392900A40
01/03/2019,00:13,0,1,1018,432827,0D0000063FA69AAA000000000000008000140405E204EAAAAA65A0DB8A40
01/03/2019,00:13,0,1,1018,432829,0F00000000000000000000000006809ABD7D006654342AAAAA620C3ECA40
01/03/2019,00:13,0,1,1018,432831,01145C2A7ED6FFFB00000000AA0480B4A48D856DC5006AAAAA4A3D1D4A40
01/03/2019,00:13,0,1,1018,432833,031440000000000000000000000000800649BF752AD5AAAAAA5A5C79CA40
01/03/2019,00:13,0,1,1018,432835,05320000000000000007F4D3586A80AAAA81AC0D6C45EAAAAA77A211CA40
01/03/2019,00:13,0,1,1018,432837,0095555555555555555555554FE980A6B16F7863CADAEAAAAA406CF48A40
01/03/2019,00:13,0,1,1018,432839,0095555555555555555555554FE980A6B1EB7F8F96B0AAAAAA5B7CE04A40
01/03/2019,00:14,0,1,1018,432841,02144082D65809F49F4A00000000008000611CCE0904AAAAAA5376A50A40
01/03/2019,00:14,0,1,1018,432843,0414410000000070A80000000000008000486BC0806FAAAAAA5586CE0A40
01/03/2019,00:14,0,1,1018,432845,06000000000000001278FAF8424D00B59AA8FC2007E66AAAAA5F47E64A40
01/03/2019,00:14,0,1,1018,432847,071AD16400000000000001058008C0AD7557C4C07A27AAAAAA6B3F5F0A40
01/03/2019,00:14,0,1,1018,432849,081000000003400000000000000800AC001E8EB387932AAAAA4AFB7A8A40
01/03/2019,00:14,0,1,1018,432851,0C22448912244891224488000000008000BFC0581126EAAAAA6197CE0A40
01/03/2019,00:14,0,1,1018,432853,0E00000000000000000000000000008000392C98D59FEAAAAA7D4282CA40
01/03/2019,00:14,0,1,1018,432855,0BD02244891224489122448912244088915C996CF62C2AAAAA4B4D964A40
01/03/2019,00:14,0,1,1018,432857,0D0000063FA69AC8000000000000008000288407DFC3AAAAAA70ED464A40
01/03/2019,00:14,0,1,1018,432859,0F00000000000000000000000006809ADB7F807828502AAAAA735F62CA40
01/03/2019,00:14,0,1,1018,432861,01145C2A7ED6FFFB00000000AA0480B4A48A868803406AAAAA62A6004A40
01/03/2019,00:14,0,1,1018,432863,031440000000000000000000000000800664179FB39AAAAAAA67331FCA40
01/03/2019,00:14,0,1,1018,432865,05320000000000000007F4D35C2A80AAAA867BC0F2B8AAAAAA5255C94A40
01/03/2019,00:14,0,1,1018,432867,0095555555555555555555554FE980A6B8E9B157BF946AAAAA5530C04A40
01/03/2019,00:14,0,1,1018,432869,0095555555555555555555554FE980A6B9544051F037AAAAAA486BB6CA40
01/03/2019,00:14,0,1,1018,432871,02144082D65809F49F4A000000000080006110EDF705AAAAAA6F28F74A40
01/03/2019,00:14,0,1,1018,432873,0414410000000070A8000000000000800048B2408075EAAAAA42761B8A40
01/03/2019,00:14,0,1,1018,432875,06000000000000001278FAF8424D00B5D6A70C200743EAAAAA5248F20A40
01/03/2019,00:14,0,1,1018,432877,091AD10ED70000000036000000000080000284C07D14EAAAAA75F54E0A40
01/03/2019,00:14,0,1,1018,432879,0A15761001B3040000000000000000878E9804DCF4056AAAAA62DBFC4A40
01/03/2019,00:14,0,1,1018,432881,0C2244891224489122448800000000800084DC8074482AAAAA6D6B8F4A40
01/03/2019,00:14,0,1,1018,432883,0E000000000000000000000000000080000DF80F0E886AAAAA676A6D8A40
01/03/2019,00:14,0,1,1018,432885,0BEE2244891224489122448912244088915D54BAF1702AAAAA4BB5E28A40
01/03/2019,00:14,0,1,1018,432887,0D0000053FA69AE60000000000000080003D84047303AAAAAA417CC38A40
01/03/2019,00:14,0,1,1018,432889,0F00000000000000000000000006809AF97F006FFC502AAAAA56E9ED0A40
01/03/2019,00:14,0,1,1018,432891,01145C2A7ED6FFFB00000000AA0480B4A4A5C55303406AAAAA6112460A40
01/03/2019,00:14,0,1,1018,432893,031440000000000000000000000000800641B9AD699C2AAAAA78893D8A40
01/03/2019,00:14,0,1,1018,432895,05320000000000000007F4D35FEA80AAAAAFA92B8389EAAAAA7B601D8A40
01/03/2019,00:14,0,1,1018,432897,0095555555555555555555554FE980A6C07BC1102CB12AAAAA4424278A40
01/03/2019,00:14,0,1,1018,432899,0095555555555555555555554FE980A6C0C357882CE3AAAAAA49A1138A40
01/03/2019,00:15,0,1,1018,432901,02144082D65809F49F4A000000000080006123313484EAAAAA4D1ED80A40
01/03/2019,00:15,0,1,1018,432903,0414410000000070A8000000000000800048EB4080702AAAAA534E36CA40
01/03/2019,00:15,0,1,1018,432905,06000000000000001278FAF8424D00B61282A8200563AAAAAA6580334A40
01/03/2019,00:15,0,1,1018,432907,071AD101555555555555555555554095557FC4C054ED6AAAAA497E5E4A40
01/03/2019,00:15,0,1,1018,432909,0815555555500AAAAAAAAAAAAAAA80AAAAAA7087CCDEEAAAAA45A1288A40
01/03/2019,00:15,0,1,1018,432911,0C2244891224489122448800000000800082CC156AC52AAAAA4B15410A40
01/03/2019,00:15,0,1,1018,432913,0E0000000000000000000000000000800037DDC52E162AAAAA40FC99CA40
01/03/2019,00:15,0,1,1018,432915,0B0C22448912244891224489122440889169E41BF4BC2AAAAA4824340A40
01/03/2019,00:15,0,1,1018,432917,0D0000033FA69B040000000000000080001B040480C3AAAAAA4F0FE38A40
01/03/2019,00:15,0,1,1018,432919,0F00000000000000000000000006809B174F407F80502AAAAA4729F60A40
01/03/2019,00:15,0,1,1018,432921,01145C2A7ED6FFFB00000000AA0480B4A48F871383406AAAAA7A3443CA40
01/03/2019,00:15,0,1,1018,432923,0314400000000000000000000000008006761941C7ABAAAAAA6AD48ECA40
01/03/2019,00:15,0,1,1018,432925,05320000000000000007F4D363AA80AAAA9353FAF4162AAAAA68FD7D0A40
01/03/2019,00:15,0,1,1018,432927,0095555555555555555555554FE980A6C7CA5FD3A45CAAAAAA6FF2B5CA40
01/03/2019,00:15,0,1,1018,432929,0095555555555555555555554FE980A6C87EA3328F5CEAAAAA5D87560A40
01/03/2019,00:15,0,1,1018,432931,02144082D65809F49F4A0000000000800061278256C6AAAAAA7BB0BACA40
01/03/2019,00:15,0,1,1018,432933,0414410000000070A80000000000008000490480806A6AAAAA7EFBA64A40
01/03/2019,00:15,0,1,1018,432935,06000000000000001278FAF8424D00B64EA4B820058B6AAAAA74DADB8A40
01/03/2019,00:15,0,1,1018,432937,091AD155555555555500AAAAAAAA80AAAAB3C4C063FC2AAAAA6BE78E0A40
01/03/2019,00:15,0,1,1018,432939,0A1555555555555555555400000000878E987AFAA9FCAAAAAA5457440A40
01/03/2019,00:15,0,1,1018,432941,0C22448912244891224488000000008000B44EDED313EAAAAA671628CA40
01/03/2019,00:15,0,1,1018,432943,0E0000000000000000000000000000800023F6CB6FFBAAAAAA7E3CE44A40
01/03/2019,00:15,0,1,1018,432945,0B2A22448912244891224489122440889176B868576C2AAAAA78083F0A40
01/03/2019,00:15,0,1,1018,432947,0D0000003FA69B220000000000000080002604068C83AAAAAA713586CA40
01/03/2019,00:15,0,1,1018,432949,0F00000000000000000000000006809B3551405398502AAAAA518BA80A40
01/03/2019,00:15,0,1,1018,432951,01145C2A7ED6FFFB00000000AA0480B4A4A2073C43406AAAAA669F620A40
01/03/2019,00:15,0,1,1018,432953,03144000000000000000000000000080064EE2230E9D6AAAAA4E757ECA40
01/03/2019,00:15,0,1,1018,432955,05320000000000000007F4D3676A80AAAAB8DC654DBA6AAAAA7FB8040A40
01/03/2019,00:15,0,1,1018,432957,0095555555555555555555554FE980A6CF7477F29FBD6AAAAA579F380A40
01/03/2019,00:15,0,1,1018,432959,0095555555555555555555554FE980A6CFFA872E31052AAAAA68438B8A40
01/03/2019,00:16,0,1,1018,432961,02144082D65809F49F4A000000000080006116B4DAC7EAAAAA5696DC4A40
01/03/2019,00:16,0,1,1018,432963,0414410000000070A800000000000080004977C08046EAAAAA741E3D8A40
01/03/2019,00:16,0,1,1018,432965,06000000000000001278FAF8424D00B68AA8A82006C5EAAAAA497586CA40
01/03/2019,00:16,0,1,1018,432967,071AD101555555555555555555554095554844C07ECC6AAAAA5916814A40
01/03/2019,00:16,0,1,1018,432969,0815555555500AAAAAAAAAAAAAAA80AAAA9578137DEC2AAAAA6EFAC04A40
01/03/2019,00:16,0,1,1018,432971,0C22448912244891224488000000008000B756D839AEEAAAAA64108ACA40
01/03/2019,00:16,0,1,1018,432973,0E000000000000000000000000000080001A1CDC57966AAAAA43F592CA40
01/03/2019,00:16,0,1,1018,432975,0B48224489122448912244891224408891560CAEEDBC2AAAAA4781920A40
01/03/2019,00:16,0,1,1018,432977,0D0000003FA69B40000000000000008000034406FB43AAAAAA4052740A40
01/03/2019,00:16,0,1,1018,432979,0F00000000000000000000000006809B534BC070C8502AAAAA7CD4438A40
01/03/2019,00:16,0,1,1018,432981,01145C2A7ED6FFFB00000000AA0480B4A4A6072B43406AAAAA5C93BD0A40
01/03/2019,00:16,0,1,1018,432983,031440000000000000000000000000800649BA6999B72AAAAA7485EC8A40
01/03/2019,00:16,0,1,1018,432985,05320000000000000007F4D36B2A80AAAA85CDA333AA6AAAAA4CCEF4CA40
01/03/2019,00:16,0,1,1018,432987,0095555555555555555555554FE980A6D6C42F81D736AAAAAA762C9ACA40
01/03/2019,00:16,0,1,1018,432989,0095555555555555555555554FE980A6D74E7E66503F2AAAAA6FC8B5CA40
01/03/2019,00:16,0,1,1018,432991,02144082D65809F49F4A000000000080006111EBC0846AAAAA55DB90CA40
01/03/2019,00:16,0,1,1018,432993,0414410000000070A8000000000000800049A140807BAAAAAA6348864A40
01/03/2019,00:16,0,1,1018,432995,06000000000000001278FAF8424D00B6C6A35820077F6AAAAA5E212A0A40
01/03/2019,00:16,0,1,1018,432997,091AD155555555555500AAAAAAAA80AAAA9F04C06AD42AAAAA5CAFAF0A40
01/03/2019,00:16,0,1,1018,432999,0A1555555555555555555400000000878EA4F24BB017EAAAAA63EBBD0A40
01/03/2019,00:16,0,1,1018,433001,0C22448912244891224488000000008000BE2B6C29C5EAAAAA4627738A40
