Date,Time,GNSS,SVID,WN,TOW,NavMessage
01/03/2019,00:01,0,1,1018,432063,041401000000007080000000000000800040000000002AAAAA5E570047C0
01/03/2019,00:01,0,1,1018,432065,06000000000000001278FAF8424D00AF8280000000002AAAAA7BA4EA87C0
01/03/2019,00:01,0,1,1018,432067,070AD058000000000000565B000300924540000000002AAAAA6E95E787C0
01/03/2019,00:01,0,1,1018,432069,080000000002E0000000000002B2C0980000000000002AAAAA5D7D9F47C0
01/03/2019,00:01,0,1,1018,432071,0095555555555555555555554FE980A5F1C0000000002AAAAA66FEF60A40
01/03/2019,00:01,0,1,1018,432073,0095555555555555555555554FE980A5F240000000002AAAAA5AA9628A40
01/03/2019,00:01,0,1,1018,432075,0095555555555555555555554FE980A5F2C0000000002AAAAA45855A4A40
01/03/2019,00:01,0,1,1018,432077,0095555555555555555555554FE980A5F340000000002AAAAA64F1130A40
01/03/2019,00:01,0,1,1018,432079,0095555555555555555555554FE980A5F3C0000000002AAAAA7BDD2BCA40
01/03/2019,00:01,0,1,1018,432081,01141C207BCF242700000000AA0480B4A480000000002AAAAA49212B4A40
01/03/2019,00:01,0,1,1018,432083,031400000000000000000000000000800640000000002AAAAA4A2CEE8A40
01/03/2019,00:01,0,1,1018,432085,05320000000000000007F4D2FAAA80AAAA80000000002AAAAA4E68E5CA40
01/03/2019,00:01,0,1,1018,432087,0095555555555555555555554FE980A5F5C0000000002AAAAA5CB94D8A40
01/03/2019,00:01,0,1,1018,432089,0095555555555555555555554FE980A5F640000000002AAAAA60EED90A40
01/03/2019,00:01,0,1,1018,432091,02140082D65809F49F4A0000000000800040000000002AAAAA78943B0A40
01/03/2019,00:01,0,1,1018,432093,041401000000007080000000000000800040000000002AAAAA5E57004A40
01/03/2019,00:01,0,1,1018,432095,06000000000000001278FAF8424D00AFBE80000000002AAAAA4B25928A40
01/03/2019,00:01,0,1,1018,432097,090AD0512400000000300000000000800000000000002AAAAA4DBDF18A40
01/03/2019,00:01,0,1,1018,432099,0A0ACB6000E2480000000000000000878E80000000002AAAAA46CD4E4A40
01/03/2019,00:01,0,1,1018,432101,0C0204081020408102040800000000800080000000002AAAAA46540ACA40
01/03/2019,00:01,0,1,1018,432103,0E0000000000000000000000000000800000000000002AAAAA56D6914A40
01/03/2019,00:01,0,1,1018,432105,0BE202040810204081020408102040808140000000002AAAAA4CE6734A40
01/03/2019,00:01,0,1,1018,432107,0D0000063FA697DA00000000000000800000000000002AAAAA4E0AF98A40
01/03/2019,00:01,0,1,1018,432109,0F000000000000000000000000068097ED40000000002AAAAA55E4C00A40
01/03/2019,00:01,0,1,1018,432111,01141C207BCF242700000000AA0480B4A480000000002AAAAA49212B4A40
01/03/2019,00:01,0,1,1018,432113,031400000000000000000000000000800640000000002AAAAA4A2CEE8A40
01/03/2019,00:01,0,1,1018,432115,05320000000000000007F4D2FE6A80AAAA80000000002AAAAA584ECB4A40
01/03/2019,00:01,0,1,1018,432117,0095555555555555555555554FE980A5FD40000000002AAAAA56893C8A40
01/03/2019,00:01,0,1,1018,432119,0095555555555555555555554FE980A5FDC0000000002AAAAA49A5044A40
01/03/2019,00:02,0,1,1018,432121,02140082D65809F49F4A0000000000800040000000002AAAAA78943B0A40
01/03/2019,00:02,0,1,1018,432123,041401000000007080000000000000800040000000002AAAAA5E57004A40
01/03/2019,00:02,0,1,1018,432125,06000000000000001278FAF8424D00AFFA80000000002AAAAA7B35244A40
01/03/2019,00:02,0,1,1018,432127,070AD0640000000000000105800880BCF540000000002AAAAA48F2DD4A40
01/03/2019,00:02,0,1,1018,432129,080000000003400000000000000800AC0000000000002AAAAA4AB7E14A40
01/03/2019,00:02,0,1,1018,432131,0C0204081020408102040800000000800080000000002AAAAA46540ACA40
01/03/2019,00:02,0,1,1018,432133,0E0000000000000000000000000000800000000000002AAAAA56D6914A40
01/03/2019,00:02,0,1,1018,432135,0B0002040810204081020408102040808140000000002AAAAA4CBB830A40
01/03/2019,00:02,0,1,1018,432137,0D0000043FA697F800000000000000800000000000002AAAAA579AD88A40
01/03/2019,00:02,0,1,1018,432139,0F0000000000000000000000000680980B40000000002AAAAA4BA2704A40
01/03/2019,00:02,0,1,1018,432141,01141C207BCF242700000000AA0480B4A480000000002AAAAA49212B4A40
01/03/2019,00:02,0,1,1018,432143,031400000000000000000000000000800640000000002AAAAA4A2CEE8A40
01/03/2019,00:02,0,1,1018,432145,05320000000000000007F4D3022A80AAAA80000000002AAAAA4CC614CA40
01/03/2019,00:02,0,1,1018,432147,0095555555555555555555554FE980A604C0000000002AAAAA79B5C04A40
01/03/2019,00:02,0,1,1018,432149,0095555555555555555555554FE980A60540000000002AAAAA58C1890A40
01/03/2019,00:02,0,1,1018,432151,02140082D65809F49F4A0000000000800040000000002AAAAA78943B0A40
01/03/2019,00:02,0,1,1018,432153,041401000000007080000000000000800040000000002AAAAA5E57004A40
01/03/2019,00:02,0,1,1018,432155,06000000000000001278FAF8424D00B03680000000002AAAAA47B844CA40
01/03/2019,00:02,0,1,1018,432157,090AD00BCF00000000360000000000800000000000002AAAAA750FF54A40
01/03/2019,00:02,0,1,1018,432159,0A05761001ACF40000000000000000878E80000000002AAAAA7653310A40
01/03/2019,00:02,0,1,1018,432161,0C0204081020408102040800000000800080000000002AAAAA46540ACA40
01/03/2019,00:02,0,1,1018,432163,0E0000000000000000000000000000800000000000002AAAAA56D6914A40
01/03/2019,00:02,0,1,1018,432165,0B1E02040810204081020408102040808140000000002AAAAA6020860A40
01/03/2019,00:02,0,1,1018,432167,0D0000033FA6981600000000000000800000000000002AAAAA45647E8A40
01/03/2019,00:02,0,1,1018,432169,0F0000000000000000000000000680982940000000002AAAAA6363B44A40
01/03/2019,00:02,0,1,1018,432171,01141C207BCF242700000000AA0480B4A480000000002AAAAA49212B4A40
01/03/2019,00:02,0,1,1018,432173,031400000000000000000000000000800640000000002AAAAA4A2CEE8A40
01/03/2019,00:02,0,1,1018,432175,05320000000000000007F4D305EA80AAAA80000000002AAAAA7AD28B4A40
01/03/2019,00:02,0,1,1018,432177,0095555555555555555555554FE980A60C40000000002AAAAA7385B14A40
01/03/2019,00:02,0,1,1018,432179,0095555555555555555555554FE980A60CC0000000002AAAAA6CA9898A40
01/03/2019,00:03,0,1,1018,432181,02140082D65809F49F4A0000000000800060B47580302AAAAA418A988A40
01/03/2019,00:03,0,1,1018,432183,0414010000000070800000000000008000400A5D43802AAAAA4E22FA0A40
01/03/2019,00:03,0,1,1018,432185,06000000000000001278FAF8424D00B072842702C0802AAAAA55F6A58A40
01/03/2019,00:03,0,1,1018,432187,070AD00155555555555555555555409555481F3EC2002AAAAA65ADCDCA40
01/03/2019,00:03,0,1,1018,432189,0805555555500AAAAAAAAAAAAAAA80AAAA88CDDAA04BEAAAAA500E500A40
01/03/2019,00:03,0,1,1018,432191,0C020408102040810204080000000080008210B03C4EAAAAAA4A92D7CA40
01/03/2019,00:03,0,1,1018,432193,0E0000000000000000000000000000800000E126C52DEAAAAA6694718A40
01/03/2019,00:03,0,1,1018,432195,0B3C0204081020408102040810204080817E92CB9AD82AAAAA577417CA40
01/03/2019,00:03,0,1,1018,432197,0D0000023FA698340000000000000080001E034028326AAAAA5542124A40
01/03/2019,00:03,0,1,1018,432199,0F000000000000000000000000068098477EC4C00E28EAAAAA56AA2A0A40
01/03/2019,00:03,0,1,1018,432201,01141C207BCF242700000000AA0480B4A4B28500174DEAAAAA6CD9E24A40
01/03/2019,00:03,0,1,1018,432203,03140000000000000000000000000080064D03C00855EAAAAA7B324B0A40
01/03/2019,00:03,0,1,1018,432205,05320000000000000007F4D309AA80AAAA95AEF7DFB06AAAAA66399F4A40
01/03/2019,00:03,0,1,1018,432207,0095555555555555555555554FE980A613E63276803AAAAAAA5F1DE8CA40
01/03/2019,00:03,0,1,1018,432209,0095555555555555555555554FE980A6145D4A71B1BF2AAAAA64B6BD4A40
01/03/2019,00:03,0,1,1018,432211,02140082D65809F49F4A0000000000800060AF6822A02AAAAA442248CA40
01/03/2019,00:03,0,1,1018,432213,0414010000000070800000000000008000407D1C03802AAAAA7FC8F80A40
01/03/2019,00:03,0,1,1018,432215,06000000000000001278FAF8424D00B0AEB5474B00802AAAAA64C63DCA40
01/03/2019,00:03,0,1,1018,432217,090AD055555555555500AAAAAAAA80AAAA81F30142002AAAAA7652B38A40
01/03/2019,00:03,0,1,1018,432219,0A0555555555555555555400000000878E982949318C2AAAAA7D6E7C8A40
01/03/2019,00:03,0,1,1018,432221,0C02040810204081020408000000008000A866420DED2AAAAA7A6B178A40
01/03/2019,00:03,0,1,1018,432223,0E000000000000000000000000000080002A969A70ECEAAAAA6C82A78A40
01/03/2019,00:03,0,1,1018,432225,0B5A0204081020408102040810204080814B706ECBD26AAAAA7601748A40
01/03/2019,00:03,0,1,1018,432227,0D0000003FA6985200000000000000800003434025206AAAAA71A1994A40
01/03/2019,00:03,0,1,1018,432229,0F000000000000000000000000068098655784C01FE72AAAAA578ADB4A40
01/03/2019,00:03,0,1,1018,432231,01141C207BCF242700000000AA0480B4A49AC5003A7B6AAAAA51ED980A40
01/03/2019,00:03,0,1,1018,432233,031400000000000000000000000000800655C3C011CF6AAAAA6119ED8A40
01/03/2019,00:03,0,1,1018,432235,05320000000000000007F4D30D6A80AAAA9628B442566AAAAA5CA7400A40
01/03/2019,00:03,0,1,1018,432237,0095555555555555555555554FE980A61B7CD54A2BAC6AAAAA522776CA40
01/03/2019,00:03,0,1,1018,432239,0095555555555555555555554FE980A61BFDF7530C6EAAAAAA7420C80A40
01/03/2019,00:04,0,1,1018,432241,02140082D65809F49F4A0000000000800060BFC8F5A02AAAAA5139928A40
01/03/2019,00:04,0,1,1018,432243,041401000000007080000000000000800040949543802AAAAA60BA1E8A40
01/03/2019,00:04,0,1,1018,432245,06000000000000001278FAF8424D00B0EA9B113800802AAAAA4B254F8A40
01/03/2019,00:04,0,1,1018,432247,070AD00155555555555555555555409555502EC7C2002AAAAA4F8CF38A40
01/03/2019,00:04,0,1,1018,432249,0805555555500AAAAAAAAAAAAAAA80AAAA9637BBDA256AAAAA55C9DB8A40
01/03/2019,00:04,0,1,1018,432251,0C02040810204081020408000000008000BBFEC990632AAAAA77CC12CA40
01/03/2019,00:04,0,1,1018,432253,0E000000000000000000000000000080000011F89B032AAAAA6D37A10A40
01/03/2019,00:04,0,1,1018,432255,0B780204081020408102040810204080814AF354A93FAAAAAA7807850A40
01/03/2019,00:04,0,1,1018,432257,0D0000053FA698700000000000000080000F83403AB56AAAAA4692570A40
01/03/2019,00:04,0,1,1018,432259,0F0000000000000000000000000680988348C4C00C9CAAAAAA4CC9C8CA40
01/03/2019,00:04,0,1,1018,432261,01141C207BCF242700000000AA0480B4A4B105003F59EAAAAA7943964A40
01/03/2019,00:04,0,1,1018,432263,03140000000000000000000000000080064E43C0251B6AAAAA43B727CA40
01/03/2019,00:04,0,1,1018,432265,05320000000000000007F4D3112A80AAAA934629C8466AAAAA69B05E0A40
01/03/2019,00:04,0,1,1018,432267,0095555555555555555555554FE980A622DAEAB6BDBF2AAAAA7837488A40
01/03/2019,00:04,0,1,1018,432269,0095555555555555555555554FE980A62377D8F4AC38AAAAAA76C7EA8A40
01/03/2019,00:04,0,1,1018,432271,02140082D65809F49F4A0000000000800060A16B4B942AAAAA473BC4CA40
01/03/2019,00:04,0,1,1018,432273,041401000000007080000000000000800040D4DF43802AAAAA6E4CC18A40
01/03/2019,00:04,0,1,1018,432275,06000000000000001278FAF8424D00B126813DEF80802AAAAA77795ACA40
01/03/2019,00:04,0,1,1018,432277,090AD055555555555500AAAAAAAA80AAAAAD534202002AAAAA49C0FCCA40
01/03/2019,00:04,0,1,1018,432279,0A0555555555555555555400000000878E9AE2C9FB17EAAAAA702CA1CA40
01/03/2019,00:04,0,1,1018,432281,0C02040810204081020408000000008000AB8E8FC239EAAAAA6307A08A40
01/03/2019,00:04,0,1,1018,432283,0E0000000000000000000000000000800005979CB16FEAAAAA71D626CA40
01/03/2019,00:04,0,1,1018,432285,0B960204081020408102040810204080817F520AF68EEAAAAA58C4B00A40
01/03/2019,00:04,0,1,1018,432287,0D0000013FA6988E0000000000000080002943402D206AAAAA62616D4A40
01/03/2019,00:04,0,1,1018,432289,0F000000000000000000000000068098A17FC4C025C42AAAAA7BCB224A40
01/03/2019,00:04,0,1,1018,432291,01141C207BCF242700000000AA0480B4A490C5000F916AAAAA7D5385CA40
01/03/2019,00:04,0,1,1018,432293,03140000000000000000000000000080065D43C01E37EAAAAA7DE4508A40
01/03/2019,00:04,0,1,1018,432295,05320000000000000007F4D314EA80AAAABEFA9225D76AAAAA5060DC8A40
01/03/2019,00:04,0,1,1018,432297,0095555555555555555555554FE980A62A4620EA397C6AAAAA628AC0CA40
01/03/2019,00:04,0,1,1018,432299,0095555555555555555555554FE980A62ACAB618B600AAAAAA4D14234A40
01/03/2019,00:05,0,1,1018,432301,02140082D65809F49F4A000000000080006095DF88E02AAAAA50F49CCA40
01/03/2019,00:05,0,1,1018,432303,04140100000000708000000000000080004120C683802AAAAA7881A4CA40
01/03/2019,00:05,0,1,1018,432305,06000000000000001278FAF8424D00B16292359200802AAAAA4626930A40
01/03/2019,00:05,0,1,1018,432307,070AD0015555555555555555555540955541CABA82002AAAAA4BCB46CA40
01/03/2019,00:05,0,1,1018,432309,0805555555500AAAAAAAAAAAAAAA80AAAA9A1888E5282AAAAA6944238A40
01/03/2019,00:05,0,1,1018,432311,0C0204081020408102040800000000800083EF5533E76AAAAA52388C8A40
01/03/2019,00:05,0,1,1018,432313,0E00000000000000000000000000008000019E332852EAAAAA512D640A40
01/03/2019,00:05,0,1,1018,432315,0BB4020408102040810204081020408081564945DFC02AAAAA779965CA40
01/03/2019,00:05,0,1,1018,432317,0D0000043FA698AC00000000000000800024434030A0EAAAAA4B0BB64A40
01/03/2019,00:05,0,1,1018,432319,0F000000000000000000000000068098BF7B44C034BF2AAAAA7F466B8A40
01/03/2019,00:05,0,1,1018,432321,01141C207BCF242700000000AA0480B4A4A445001EAFAAAAAA7C15684A40
01/03/2019,00:05,0,1,1018,432323,03140000000000000000000000000080066F03C0213C2AAAAA6BB15F8A40
01/03/2019,00:05,0,1,1018,432325,05320000000000000007F4D318AA80AAAABA25B4789DAAAAAA4F7445CA40
01/03/2019,00:05,0,1,1018,432327,0095555555555555555555554FE980A631DFFA6CFC89EAAAAA67FF584A40
01/03/2019,00:05,0,1,1018,432329,0095555555555555555555554FE980A63248CD5BEECC2AAAAA7878CA4A40
01/03/2019,00:05,0,1,1018,432331,02140082D65809F49F4A0000000000800060B42106002AAAAA66C9D6CA40
01/03/2019,00:05,0,1,1018,432333,0414010000000070800000000000008000416502C3802AAAAA552E6D4A40
01/03/2019,00:05,0,1,1018,432335,06000000000000001278FAF8424D00B19E9BDC75C0802AAAAA411AB58A40
01/03/2019,00:05,0,1,1018,432337,090AD055555555555500AAAAAAAA80AAAAAECB4B42002AAAAA4F106D0A40
01/03/2019,00:05,0,1,1018,432339,0A0555555555555555555400000000878E8BD23112E7AAAAAA59AB8C0A40
01/03/2019,00:05,0,1,1018,432341,0C02040810204081020408000000008000B7B9F4113BEAAAAA670E7A4A40
01/03/2019,00:05,0,1,1018,432343,0E0000000000000000000000000000800030EAFE58BDAAAAAA7910B0CA40
01/03/2019,00:05,0,1,1018,432345,0BD20204081020408102040810204080814314D84ED0EAAAAA5E16288A40
01/03/2019,00:05,0,1,1018,432347,0D0000063FA698CA00000000000000800026434033566AAAAA40A05B0A40
01/03/2019,00:05,0,1,1018,432349,0F000000000000000000000000068098DD4F04C02C50EAAAAA757E2CCA40
01/03/2019,00:05,0,1,1018,432351,01141C207BCF242700000000AA0480B4A484C5000BAAAAAAAA6E4DCD4A40
01/03/2019,00:05,0,1,1018,432353,03140000000000000000000000000080067183C0396EAAAAAA4D4CFFCA40
01/03/2019,00:05,0,1,1018,432355,05320000000000000007F4D31C6A80AAAAB414D5563EAAAAAA74F6A74A40
01/03/2019,00:05,0,1,1018,432357,0095555555555555555555554FE980A6396BB4317C3B6AAAAA5FF22A4A40
01/03/2019,00:05,0,1,1018,432359,0095555555555555555555554FE980A639E818F6FA626AAAAA76A5128A40
01/03/2019,00:06,0,1,1018,432361,02140082D65809F49F4A000000000080006087CB144C2AAAAA5EB2DD0A40
01/03/2019,00:06,0,1,1018,432363,041401000000007080000000000000800041879B03802AAAAA44E2028A40
01/03/2019,00:06,0,1,1018,432365,06000000000000001278FAF8424D00B1DA9D3F0B80802AAAAA6001B68A40
01/03/2019,00:06,0,1,1018,432367,070AD0040000000000000105800780BCF5567DC682002AAAAA472E958A40
01/03/2019,00:06,0,1,1018,432369,080000000000400000000000000800AC001C1E16BF3E6AAAAA5EF2F38A40
01/03/2019,00:06,0,1,1018,432371,0C020408102040810204080000000080008D2178A1B32AAAAA65F4A18A40
01/03/2019,00:06,0,1,1018,432373,0E00000000000000000000000000008000192FB3B62A6AAAAA7A0018CA40
01/03/2019,00:06,0,1,1018,432375,0BF00204081020408102040810204080814991517A4CAAAAAA5040544A40
01/03/2019,00:06,0,1,1018,432377,0D0000073FA698E80000000000000080003D834008E16AAAAA51E5A3CA40
01/03/2019,00:06,0,1,1018,432379,0F000000000000000000000000068098FB7684C014156AAAAA65DEA10A40
01/03/2019,00:06,0,1,1018,432381,01141C207BCF242700000000AA0480B4A49C8500063DAAAAAA4E4B3CCA40
01/03/2019,00:06,0,1,1018,432383,03140000000000000000000000000080065DC3C03EF36AAAAA6BF2064A40
01/03/2019,00:06,0,1,1018,432385,05320000000000000007F4D3202A80AAAA8A02BFA2316AAAAA52FBC5CA40
01/03/2019,00:06,0,1,1018,432387,0095555555555555555555554FE980A640F5E2806E986AAAAA5D5CC84A40
01/03/2019,00:06,0,1,1018,432389,0095555555555555555555554FE980A641742B0638DAEAAAAA5C56D4CA40
01/03/2019,00:06,0,1,1018,432391,02140082D65809F49F4A0000000000800060B5F849DC2AAAAA6C78700A40
01/03/2019,00:06,0,1,1018,432393,0414010000000070800000000000008000401E5C43802AAAAA429DFFCA40
01/03/2019,00:06,0,1,1018,432395,06000000000000001278FAF8424D00B2168425B940802AAAAA7C52638A40
01/03/2019,00:06,0,1,1018,432397,090AD09BCF00000000060000000000800008155A02002AAAAA5232ADCA40
01/03/2019,00:06,0,1,1018,432399,0A0020B001779E0000000000000000878E88D11481536AAAAA6C5A18CA40
01/03/2019,00:06,0,1,1018,432401,0C02040810204081020408000000008000823F5CF94EEAAAAA694C7DCA40
01/03/2019,00:06,0,1,1018,432403,0E0000000000000000000000000000800000D6BEC5B66AAAAA66945E0A40
01/03/2019,00:06,0,1,1018,432405,0B0E0204081020408102040810204080817EA708C31DAAAAAA7277B88A40
01/03/2019,00:06,0,1,1018,432407,0D0000033FA699060000000000000080001E034002D22AAAAA659C67CA40
01/03/2019,00:06,0,1,1018,432409,0F000000000000000000000000068099197EC4C0384CEAAAAA7934E94A40
01/03/2019,00:06,0,1,1018,432411,01141C207BCF242700000000AA0480B4A4B285003096EAAAAA4456600A40
01/03/2019,00:06,0,1,1018,432413,03140000000000000000000000000080064D03C013CDAAAAAA510EE48A40
01/03/2019,00:06,0,1,1018,432415,05320000000000000007F4D323EA80AAAA9587D4B4542AAAAA74C4804A40
01/03/2019,00:06,0,1,1018,432417,0095555555555555555555554FE980A648663DD1BBE92AAAAA64EA440A40
01/03/2019,00:06,0,1,1018,432419,0095555555555555555555554FE980A648DD6CC9CAC6EAAAAA55B3FDCA40
01/03/2019,00:07,0,1,1018,432421,02140082D65809F49F4A0000000000800060B17BBF302AAAAA5F0E874A40
01/03/2019,00:07,0,1,1018,432423,0414010000000070800000000000008000406E8883802AAAAA5853EE4A40
01/03/2019,00:07,0,1,1018,432425,06000000000000001278FAF8424D00B252B5706D40802AAAAA5E8F4DCA40
01/03/2019,00:07,0,1,1018,432427,070AD0100000000000000105800D80BCF541DFD782002AAAAA5A75424A40
01/03/2019,00:07,0,1,1018,432429,080000000000A00000000000000800AC001804BAA07BEAAAAA57001B0A40
01/03/2019,00:07,0,1,1018,432431,0C02040810204081020408000000008000A84358491D2AAAAA56E2A68A40
01/03/2019,00:07,0,1,1018,432433,0E000000000000000000000000000080002A9BB903B76AAAAA6E920C8A40
01/03/2019,00:07,0,1,1018,432435,0B2C0204081020408102040810204080814B5382A2872AAAAA487B02CA40
01/03/2019,00:07,0,1,1018,432437,0D0000023FA699240000000000000080000344C010AAAAAAAA6BA8E70A40
01/03/2019,00:07,0,1,1018,432439,0F000000000000000000000000068099375783400D5C2AAAAA56236E4A40
01/03/2019,00:07,0,1,1018,432441,01141C207BCF242700000000AA0480B4A49AC5000A44AAAAAA5A91D14A40
01/03/2019,00:07,0,1,1018,432443,031400000000000000000000000000800655C3C02B12EAAAAA6A1A724A40
01/03/2019,00:07,0,1,1018,432445,05320000000000000007F4D327AA80AAAA9629818C1DEAAAAA68F15FCA40
01/03/2019,00:07,0,1,1018,432447,0095555555555555555555554FE980A64FFCC16E8EB8EAAAAA425EF0CA40
01/03/2019,00:07,0,1,1018,432449,0095555555555555555555554FE980A6507DD97C4419AAAAAA759BB70A40
01/03/2019,00:07,0,1,1018,432451,02140082D65809F49F4A00000000008000609F7DEB182AAAAA649A000A40
01/03/2019,00:07,0,1,1018,432453,04140100000000708000000000000080004081BA83802AAAAA63F3294A40
01/03/2019,00:07,0,1,1018,432455,06000000000000001278FAF8424D00B28E9B361B40802AAAAA63B33E8A40
01/03/2019,00:07,0,1,1018,432457,090AD0FBCF000000000C0000000000800010112342002AAAAA72FECA8A40
01/03/2019,00:07,0,1,1018,432459,0A0020B000379E0000000000000000878E963E1124D46AAAAA6F85A0CA40
01/03/2019,00:07,0,1,1018,432461,0C02040810204081020408000000008000BBE17174DEEAAAAA4F91380A40
01/03/2019,00:07,0,1,1018,432463,0E00000000000000000000000000008000001FE0D6366AAAAA6143598A40
01/03/2019,00:07,0,1,1018,432465,0B4A0204081020408102040810204080814ADB34006F2AAAAA6167088A40
01/03/2019,00:07,0,1,1018,432467,0D0000003FA699420000000000000080000F84C0052E2AAAAA5EF033CA40
01/03/2019,00:07,0,1,1018,432469,0F0000000000000000000000000680995548C3400E07AAAAAA5375EE4A40
01/03/2019,00:07,0,1,1018,432471,01141C207BCF242700000000AA0480B4A4B105002376EAAAAA40233BCA40
01/03/2019,00:07,0,1,1018,432473,03140000000000000000000000000080064E43C009142AAAAA71BD148A40
01/03/2019,00:07,0,1,1018,432475,05320000000000000007F4D32B6A80AAAA9367523B43EAAAAA409B900A40
01/03/2019,00:07,0,1,1018,432477,0095555555555555555555554FE980A6575ACDBD5A636AAAAA4052200A40
01/03/2019,00:07,0,1,1018,432479,0095555555555555555555554FE980A657F7C32FA77AEAAAAA50BDCDCA40
01/03/2019,00:08,0,1,1018,432481,02140082D65809F49F4A0000000000800060992528542AAAAA41DEBD4A40
01/03/2019,00:08,0,1,1018,432483,041401000000007080000000000000800040D36C40802AAAAA62C9A2CA40
01/03/2019,00:08,0,1,1018,432485,06000000000000001278FAF8424D00B2CA8114B182002AAAAA57BE3A4A40
01/03/2019,00:08,0,1,1018,432487,070AD01C0000000000000105800380BCF56D704C83802AAAAA65D201CA40
01/03/2019,00:08,0,1,1018,432489,080000000001000000000000000800AC001AD61C841BEAAAAA59D65D4A40
01/03/2019,00:08,0,1,1018,432491,0C02040810204081020408000000008000AB9FB61554EAAAAA624E780A40
01/03/2019,00:08,0,1,1018,432493,0E0000000000000000000000000000800005A31C25526AAAAA54CC2B0A40
01/03/2019,00:08,0,1,1018,432495,0B680204081020408102040810204080817F56F824A02AAAAA55E0020A40
01/03/2019,00:08,0,1,1018,432497,0D0000053FA699600000000000000080002944C00AD2AAAAAA510EC94A40
01/03/2019,00:08,0,1,1018,432499,0F000000000000000000000000068099737FC34029406AAAAA62007F0A40
01/03/2019,00:08,0,1,1018,432501,01141C207BCF242700000000AA0480B4A490C5000AA0AAAAAA5B541A4A40
01/03/2019,00:08,0,1,1018,432503,03140000000000000000000000000080065D43C01A132AAAAA61AEB1CA40
01/03/2019,00:08,0,1,1018,432505,05320000000000000007F4D32F2A80AAAABED5BCB6A22AAAAA471A1B8A40
01/03/2019,00:08,0,1,1018,432507,0095555555555555555555554FE980A65EC60C1F1C4AEAAAAA6EAB300A40
01/03/2019,00:08,0,1,1018,432509,0095555555555555555555554FE980A65F4A832D9ECDEAAAAA48C51F8A40
